name_tw	itemId		
混色馬蹄蓮頭花	24183		
藍彩魚	24203		
綠彩魚	24204		
拉爾戈鯰魚	24205		
紅尾殭屍魚	24206		
硬頭鱒	24207		
下游魚	24208		
骸鰱魚	24209		
最後一滴淚	24210		
黑蒙魚	24211		
解脫魚	24212		
公主青鯧	24213		
苦爾鰻	24214		
大海蛇	24215		
羽衣美人	24216		
暮輝魚	24217		
刀片跳魚	24218		
火巨人角笛	24219		
演技教材·確認	24222		
演技教材·說明計畫	24224		
髮型樣式：髮箍式編髮	24233		
岩鐵	24240		
常輝礦	24241		
烏侖代硬木原木	24242		
延夏棉	24243		
大袋鼠的粗皮	24244		
基拉巴尼亞碳晶	24245		
赤目沙鐵	24246		
彗星棉線	24247		
基拉巴尼亞蠟	24248		
黑呂色漆	24249		
千種鋼	24250		
常輝鋼錠	24251		
烏侖代硬木木材	24252		
大袋鼠革	24253		
彗星棉布	24254		
太陽神泉水	24255		
4級剛力之靈水	24256		
4級巧力之靈水	24257		
4級耐力之靈水	24258		
4級智力之靈水	24259		
4級意力之靈水	24260		
3級剛力之藥湯	24261		
3級巧力之藥湯	24262		
3級耐力之藥湯	24263		
3級智力之藥湯	24264		
3級意力之藥湯	24265		
路易波士紅茶	24274		
生薑沙拉	24275		
拉格曼	24276		
僧厥鑲茄子	24277		
乳酪甜甜圈	24278		
鮭魚瑪芬	24279		
番茄燉蛋	24280		
路易波士紅茶茶葉	24281		
洗浸軟質乳酪	24282		
雷姆普里克斯骰子	24285		
陰·陽的皮膜	24286		
斯庫爾的牙	24287		
管弦樂琴樂譜：搖籃	24290		
管弦樂琴樂譜：觸礁	24291		
管弦樂琴樂譜：聖域陷阱	24292		
管弦樂琴樂譜：紅蓮戰旗之下	24293		
管弦樂琴樂譜：泥中蓮花	24294		
管弦樂琴樂譜：死亡大地	24295		
管弦樂琴樂譜：千年旭光	24296		
管弦樂琴樂譜：戰鬥2δ	24297		
管弦樂琴樂譜：決戰δ	24298		
管弦樂琴樂譜：最後之戰δ	24299		
管弦樂琴樂譜：決戰σ	24300		
管弦樂琴樂譜：妖星亂舞σ 第1樂章	24301		
管弦樂琴樂譜：妖星亂舞σ 第2樂章	24302		
管弦樂琴樂譜：妖星亂舞σ 第3樂章	24303		
管弦樂琴樂譜：妖星亂舞σ 第4樂章	24304		
管弦樂琴樂譜：戰鬥α	24305		
管弦樂琴樂譜：萬龍之祖	24306		
管弦樂琴樂譜：Escape	24307		
管弦樂琴樂譜：無心者	24308		
陳舊的樂譜：千年旭光	24319		
邪龍怨影劍	24320		
邪龍怨影之拳	24321		
邪龍怨影大斧	24322		
邪龍怨影長槍	24323		
邪龍怨影弓	24324		
邪龍怨影小刀	24325		
邪龍怨影大劍	24326		
邪龍怨影手砲	24327		
邪龍怨影牧杖	24328		
邪龍怨影魔杖	24329		
邪龍怨影魔導書	24330		
邪龍怨影魔導典	24331		
邪龍怨影天球儀	24332		
邪龍怨影太刀	24333		
邪龍怨影刺劍	24334		
邪龍怨影盾	24335		
私語羊毛	24336		
古惡魔長角	24339		
管弦樂琴樂譜：從天而降者	24342		
希爾德拉級船首	24344		
希爾德拉級艦橋	24345		
希爾德拉級船體	24346		
希爾德拉級船尾	24347		
鯊魚改級船首	24348		
鯊魚改級艦橋	24349		
鯊魚改級船體	24350		
鯊魚改級船尾	24351		
甲鱟改級船首	24352		
甲鱟改級艦橋	24353		
甲鱟改級船體	24354		
甲鱟改級船尾	24355		
鬚鯨改級船首	24356		
鬚鯨改級艦橋	24357		
鬚鯨改級船體	24358		
鬚鯨改級船尾	24359		
腔棘魚改級船首	24360		
腔棘魚改級艦橋	24361		
腔棘魚改級船體	24362		
腔棘魚改級船尾	24363		
希爾德拉改級船首	24364		
希爾德拉改級艦橋	24365		
希爾德拉改級船體	24366		
希爾德拉改級船尾	24367		
猴面雀臺鐘	24488		
塗料罐	24489		
天然綠水晶	24490		
莫古利書架	24491		
3級金屬水族箱	24492		
4級金屬水族箱	24493		
冒險者的畫具	24494		
青龍的雕塑	24495		
仿製小窗	24501		
金貨袋	24502		
海底的財寶	24503		
仿製等級檢測儀	24504		
天然青水晶	24505		
貓小胖存錢罐	24506		
圓木塔	24507		
園藝師的脫水香草	24508		
大草原式廚房	24509		
木製夾層樓板	24511		
木製臺階	24512		
木製橫樑	24513		
純白隔離牆	24514		
關東煮套餐	24515		
水果架	24516		
蔬菜架	24517		
甜品架	24518		
礦石架	24519		
衣料架	24520		
藥品架	24521		
魔法棱晶袋	24522		
綠燈球藻檯燈	24523		
蜂蜜罐	24524		
紅地毯	24525		
壁掛式花盆架	24526		
玩偶組合	24527		
貓小胖沙發	24528		
簡易樹屋	24535		
園藝師的菜園	24536		
淡青色地毯	24538		
邊境內牆	24539		
水族箱內飾：月光	24540		
鈴蘭的幼苗	24541		
紅色鈴蘭	24542		
藍色鈴蘭	24543		
黃色鈴蘭	24544		
綠色鈴蘭	24545		
橙色鈴蘭	24546		
紫色鈴蘭	24547		
白色鈴蘭	24548		
黑色鈴蘭	24549		
混色鈴蘭	24550		
伊修加爾德菜餚必需品的組件的材料	24577		
崖畔亭蒸餾酒必需品的組件的材料	24578		
崖畔亭包子必需品的組件的材料	24579		
崖畔亭備用品的組件的材料	24580		
釀造奶酒必需品的組件的材料	24581		
雨兜	24591		
雨衣	24592		
雨靴	24593		
優雷卡鹽藍燕角笛	24630		
青帝	24634		
有限的美德	24635		
迷你武裝重甲	24639		
小雪童子	24640		
青龍裝甲	24799		
青龍之鱗	24803		
疏水棉布	24804		
未鑑定的封印文理碎晶	24809		
神秘印章	24815		
大馬士革織物	24816		
摩洛的角	24817		
戈爾德馬爾的角	24818		
刻托的爪子	24819		
麒麟豪士大袖	24850		
麒麟槍士大袖	24851		
麒麟拳士大袖	24852		
麒麟間士大袖	24853		
麒麟弓士大袖	24854		
朱紅術士斗篷	24855		
朱紅學士斗篷	24856		
香托托魔杖	24857		
彭忒西勒亞之槍	24858		
紅色鈴蘭頭花	24859		
藍色鈴蘭頭花	24860		
黃色鈴蘭頭花	24861		
綠色鈴蘭頭花	24862		
橙色鈴蘭頭花	24863		
紫色鈴蘭頭花	24864		
白色鈴蘭頭花	24865		
黑色鈴蘭頭花	24866		
混色鈴蘭頭花	24867		
卡邦庫爾吊燈	24868		
阿拉米格面紗魚	24881		
菜食王	24882		
七星	24883		
萬刺魨	24884		
石榴海	24885		
鬼視	24886		
仙壽翁	24887		
水天一碧	24888		
車軸魚	24889		
一束彩虹	24890		
月神的愛寵	24891		
菜葉跳魚	24892		
晨曦旗魚	24893		
南方度假獺獺	24902		
小刺蝟	24903		
打撈上來的古錢	24908		
異刺鯊	24990		
鐮甲魚	24991		
胸脊鯊	24992		
紅龍	24993		
七彩天主	24994		
眾神之愛	24995		
真·斬鐵劍（雙手劍）	24996		
真·斬鐵劍	24997		
絕對之槍	24998		
演技教材·振作精神	25001		
鐵紋礦石	25008		
鐵紋鋼	25009		
神聖女神之劍	25022		
神聖女神之拳	25023		
神聖女神之斧	25024		
神聖女神之戟	25025		
神聖女神之弓	25026		
神聖女神之刃	25027		
神聖女神之巨劍	25028		
神聖女神之火	25029		
神聖女神之幻杖	25030		
神聖女神之玉杖	25031		
神聖女神之書	25032		
神聖女神之典	25033		
神聖女神之儀	25034		
神聖女神之刀	25035		
神聖女神之刺劍	25036		
神聖女神之盾	25037		
無限鬼神之劍	25038		
無限鬼神之拳	25039		
無限鬼神之斧	25040		
無限鬼神之戟	25041		
無限鬼神之弓	25042		
無限鬼神之刀	25043		
無限鬼神之大劍	25044		
無限鬼神之火	25045		
無限鬼神之幻杖	25046		
無限鬼神之咒杖	25047		
無限鬼神之書	25048		
無限鬼神之典	25049		
無限鬼神之儀	25050		
無限鬼神之太刀	25051		
無限鬼神之刺劍	25052		
無限鬼神之盾	25053		
管弦樂琴樂譜：雲蒸龍變	25058		
管弦樂琴樂譜：硝煙彌漫	25059		
管弦樂琴樂譜：餘光	25062		
管弦樂琴樂譜：遺忘的希望	25063		
管弦樂琴樂譜：銘記於石	25064		
管弦樂琴樂譜：古傷	25065		
管弦樂琴樂譜：和諧	25066		
管弦樂琴樂譜：樂園之門 - 茹美特庭園	25067		
管弦樂琴樂譜：猛攻	25068		
管弦樂琴樂譜：動盪	25069		
管弦樂琴樂譜：繁星之下	25073		
管弦樂琴樂譜：緊急1	25074		
管弦樂琴樂譜：退熱劑	25075		
管弦樂琴樂譜：異形之人	25076		
管弦樂琴樂譜：阿爾蒂瑪完美形態	25077		
陳舊的樂譜：雲蒸龍變	25086		
信力魔晶石柒型	25186		
神眼魔晶石柒型	25187		
武略魔晶石柒型	25188		
雄略魔晶石柒型	25189		
剛柔魔晶石柒型	25190		
達識魔晶石柒型	25191		
博識魔晶石柒型	25192		
器識魔晶石柒型	25193		
名匠魔晶石柒型	25194		
魔匠魔晶石柒型	25195		
巨匠魔晶石柒型	25196		
戰技魔晶石柒型	25197		
詠唱魔晶石柒型	25198		
維艾拉鬥服	25208		
維艾拉臂環	25209		
維艾拉熱褲	25210		
維艾拉涼鞋	25211		
硌獅格鬥服	25212		
硌獅護腕	25213		
硌獅三角褲	25214		
硌獅涼鞋	25215		
深金雙刃劍	25628		
深金三尖拳劍	25629		
深金戰斧	25630		
白橡木游擊槍	25631		
白橡木複合弓	25632		
深金五指劍	25633		
深金大劍	25634		
深金左輪槍	25635		
白橡木牧杖	25636		
白橡木法杖	25637		
斯劍虎革魔導書	25638		
斯劍虎革魔導典	25639		
石金量天儀	25640		
深金武士刀	25641		
石金重刺劍	25642		
深金槍刃	25643		
深金戰輪	25644		
深金鳶盾	25645		
深金禦敵頭盔	25646		
深金禦敵胸甲	25647		
深金禦敵手鎧	25648		
斯劍虎革禦敵軟甲褲	25649		
深金禦敵鎖甲靴	25650		
石金制敵頭飾	25652		
白麻制敵罩衣	25653		
斯劍虎革制敵手套	25654		
斯劍虎革制敵軟甲褲	25655		
斯劍虎革制敵護腿	25656		
白麻強襲兜帽	25658		
白麻強襲長衫	25659		
白麻強襲長手套	25660		
白麻強襲打底褲	25661		
斯劍虎革強襲露趾長靴	25662		
白麻精準兜帽	25664		
白麻精準長衫	25665		
白麻精準長手套	25666		
白麻精準打底褲	25667		
斯劍虎革精準露趾長靴	25668		
深金游擊口罩	25670		
白麻游擊緊身衣	25671		
斯劍虎革游擊手套	25672		
白麻游擊騎兵褲	25673		
斯劍虎革游擊筒靴	25674		
白麻治癒帽	25676		
白麻治癒鬥服	25677		
斯劍虎革治癒護臂	25678		
白麻治癒騎兵褲	25679		
斯劍虎革治癒筒靴	25680		
白麻詠咒帽	25682		
白麻詠咒鬥服	25683		
斯劍虎革詠咒護臂	25684		
白麻詠咒騎兵褲	25685		
斯劍虎革詠咒筒靴	25686		
烏鋼石禦敵耳墜	25688		
烏鋼石強攻耳墜	25689		
烏鋼石精準耳墜	25690		
烏鋼石治癒耳墜	25691		
烏鋼石詠咒耳墜	25692		
烏鋼石禦敵項環	25693		
烏鋼石強攻項環	25694		
烏鋼石精準項環	25695		
烏鋼石治癒項環	25696		
烏鋼石詠咒項環	25697		
島狼禦敵手鐲	25698		
島狼強攻手鐲	25699		
島狼精準手鐲	25700		
島狼治癒手鐲	25701		
島狼詠咒手鐲	25702		
島狼禦敵指環	25703		
島狼強攻指環	25704		
島狼精準指環	25705		
島狼治癒指環	25706		
島狼詠咒指環	25707		
深金短劍	25788		
深金指虎	25789		
深金大斧	25790		
仙果木長槍	25791		
仙果木長弓	25792		
深金小刀	25793		
深金巨劍	25794		
深金明火槍	25795		
仙果木牧杖	25796		
仙果木長杖	25797		
綠飄龍革魔導書	25798		
綠飄龍革魔導典	25799		
石金太陽儀	25800		
深金打刀	25801		
石金刺劍	25802		
深金刺刀	25803		
深金圓月輪	25804		
深金堅盾	25805		
深金禦敵翼冠	25806		
深金禦敵輕甲	25807		
深金禦敵手套	25808		
綠飄龍革禦敵馬褲	25809		
綠飄龍革禦敵高筒靴	25810		
虹繭制敵頭飾	25812		
深金制敵戰甲	25813		
深金制敵手鎧	25814		
綠飄龍革制敵馬褲	25815		
深金制敵鎖甲靴	25816		
虹繭強襲圓頂帽	25818		
虹繭強襲棉甲	25819		
綠飄龍革強襲手套	25820		
虹繭強襲打底褲	25821		
綠飄龍革強襲高筒靴	25822		
虹繭精準寬邊帽	25824		
虹繭精準棉甲	25825		
綠飄龍革精準手套	25826		
虹繭精準打底褲	25827		
綠飄龍革精準筒靴	25828		
虹繭游擊圓頂帽	25830		
虹繭游擊棉甲	25831		
綠飄龍革游擊手套	25832		
虹繭游擊打底褲	25833		
綠飄龍革游擊高筒靴	25834		
虹繭治癒帽	25836		
虹繭治癒上裝	25837		
綠飄龍革治癒手套	25838		
虹繭治癒打底褲	25839		
綠飄龍革治癒筒靴	25840		
虹繭詠咒帽	25842		
虹繭詠咒鬥上裝	25843		
綠飄龍革詠咒手套	25844		
虹繭詠咒打底褲	25845		
綠飄龍革詠咒筒靴	25846		
硬水鋁石禦敵耳墜	25848		
硬水鋁石強攻耳墜	25849		
硬水鋁石精準耳墜	25850		
硬水鋁石治癒耳墜	25851		
硬水鋁石詠咒耳墜	25852		
硬水鋁石禦敵項環	25853		
硬水鋁石強攻項環	25854		
硬水鋁石精準項環	25855		
硬水鋁石治癒項環	25856		
硬水鋁石詠咒項環	25857		
硬水鋁石禦敵手鐲	25858		
硬水鋁石強攻手鐲	25859		
硬水鋁石精準手鐲	25860		
硬水鋁石治癒手鐲	25861		
硬水鋁石詠咒手鐲	25862		
硬水鋁石禦敵指環	25863		
硬水鋁石強攻指環	25864		
硬水鋁石精準指環	25865		
硬水鋁石治癒指環	25866		
硬水鋁石詠咒指環	25867		
靈青劍	25948		
靈青虎爪	25949		
靈青重斧	25950		
靈青長槍	25951		
靈青長弓	25952		
靈青小刀	25953		
靈青斷頭劍	25954		
靈青手砲	25955		
靈青牧杖	25956		
靈青法杖	25957		
靈青魔導書	25958		
靈青魔導典	25959		
靈青天球儀	25960		
靈青打刀	25961		
靈青刺劍	25962		
靈青槍刃	25963		
靈青輪刃	25964		
靈青塔盾	25965		
靈青禦敵頭盔	25966		
靈青禦敵胸甲	25967		
靈青禦敵手鎧	25968		
野蠻盜龍革禦敵馬褲	25969		
靈青禦敵鎧靴	25970		
靈青制敵頭盔	25972		
靈青制敵胸甲	25973		
靈青制敵手鎧	25974		
野蠻盜龍革制敵馬褲	25975		
靈青制敵鎧靴	25976		
仙子棉強襲狩獵帽	25978		
仙子棉強襲棉甲	25979		
仙子棉強襲袖套	25980		
仙子棉強襲及膝褲	25981		
野蠻盜龍革強襲高筒靴	25982		
野蠻盜龍革精準頭甲	25984		
野蠻盜龍革精準護甲	25985		
野蠻盜龍革精準護臂	25986		
仙子棉精準襯褲	25987		
野蠻盜龍革精準腿甲靴	25988		
野蠻盜龍革游擊頭甲	25990		
野蠻盜龍革游擊護甲	25991		
野蠻盜龍革游擊護臂	25992		
仙子棉游擊襯褲	25993		
野蠻盜龍革游擊腿甲靴	25994		
仙子棉治癒兜帽	25996		
仙子棉治癒長袍	25997		
野蠻盜龍革治癒護臂	25998		
仙子棉治癒長褲	25999		
野蠻盜龍革治癒筒靴	26000		
靈青詠咒頭甲	26002		
野蠻盜龍革詠咒大衣	26003		
野蠻盜龍革詠咒手套	26004		
仙子棉詠咒長褲	26005		
靈青詠咒脛甲	26006		
白梣木禦敵耳墜	26008		
白梣木強攻耳墜	26009		
白梣木精準耳墜	26010		
白梣木治癒耳墜	26011		
白梣木詠咒耳墜	26012		
野蠻盜龍革禦敵項鍊	26013		
野蠻盜龍革強攻項鍊	26014		
野蠻盜龍革精準項鍊	26015		
野蠻盜龍革治癒項鍊	26016		
野蠻盜龍革詠咒項鍊	26017		
野蠻盜龍革禦敵手鐲	26018		
野蠻盜龍革強攻手鐲	26019		
野蠻盜龍革精準手鐲	26020		
野蠻盜龍革治癒手鐲	26021		
野蠻盜龍革詠咒手鐲	26022		
青金石禦敵指環	26023		
青金石強攻指環	26024		
青金石精準指環	26025		
青金石治癒指環	26026		
青金石詠咒指環	26027		
鈦銅曲劍	26108		
鈦銅拳套	26109		
鈦銅戰斧	26110		
沙柚木刺槍	26111		
沙柚木長弓	26112		
鈦銅小刀	26113		
鈦銅斷頭劍	26114		
鈦銅火槍	26115		
沙柚木牧杖	26116		
沙柚木法杖	26117		
纏尾蛟革魔導書	26118		
纏尾蛟革魔導典	26119		
鈦銅天球儀	26120		
鈦銅打刀	26121		
鈦銅刺劍	26122		
鈦銅刺刀	26123		
鈦銅圓月輪	26124		
鈦銅塔盾	26125		
鈦銅禦敵頭甲	26126		
纏尾蛟革禦敵外套	26127		
纏尾蛟革禦敵半指護手	26128		
力山羊禦敵打底褲	26129		
纏尾蛟革禦敵戰靴	26130		
鈦銅制敵頭甲	26132		
纏尾蛟革制敵外套	26133		
纏尾蛟革制敵半指護手	26134		
力山羊制敵打底褲	26135		
纏尾蛟革制敵戰靴	26136		
力山羊強襲毛帽	26138		
力山羊強襲大衣	26139		
纏尾蛟革強襲半指護手	26140		
力山羊強襲短裙	26141		
纏尾蛟革強襲戰靴	26142		
力山羊精準毛帽	26144		
力山羊精準束腰衣	26145		
纏尾蛟革精準半指護手	26146		
力山羊精準打底褲	26147		
纏尾蛟革精準涼鞋	26148		
鈦銅游擊頭帶	26150		
力山羊游擊長衣	26151		
纏尾蛟革游擊半指護手	26152		
力山羊游擊打底褲	26153		
纏尾蛟革游擊戰靴	26154		
力山羊治癒毛帽	26156		
力山羊治癒長衣	26157		
纏尾蛟革治癒半指護手	26158		
力山羊治癒短裙	26159		
纏尾蛟革治癒戰靴	26160		
力山羊詠咒毛帽	26162		
力山羊詠咒束腰衣	26163		
纏尾蛟革詠咒半指護手	26164		
力山羊詠咒打底褲	26165		
纏尾蛟革詠咒涼鞋	26166		
三重石禦敵耳墜	26168		
三重石強攻耳墜	26169		
三重石精準耳墜	26170		
三重石治癒耳墜	26171		
三重石詠咒耳墜	26172		
三重石禦敵項環	26173		
三重石強攻項環	26174		
三重石精準項環	26175		
三重石治癒項環	26176		
三重石詠咒項環	26177		
三重石禦敵手鐲	26178		
三重石強攻手鐲	26179		
三重石精準手鐲	26180		
三重石治癒手鐲	26181		
三重石詠咒手鐲	26182		
三重石禦敵指環	26183		
三重石強攻指環	26184		
三重石精準指環	26185		
三重石治癒指環	26186		
三重石詠咒指環	26187		
矮人銀鎬	26268		
矮人銀指虎	26269		
矮人銀重錘	26270		
癒瘡木矮人刺槍	26271		
癒瘡木矮人複合弓	26272		
矮人銀切割刃	26273		
矮人銀斷頭劍	26274		
矮人銀手槍	26275		
癒瘡木矮人牧杖	26276		
癒瘡木矮人玉杖	26277		
矮人銀魔導書	26278		
矮人銀魔導典	26279		
矮人銀天星盤	26280		
矮人銀打刀	26281		
矮人銀刺劍	26282		
矮人銀魔機刃	26283		
矮人銀輪刃	26284		
矮人銀盾	26285		
矮人銀禦敵頭盔	26286		
矮人銀禦敵鏈甲	26287		
海燕革禦敵手套	26288		
矮人棉禦敵束膝褲	26289		
矮人銀禦敵短靴	26290		
矮人銀制敵頭盔	26292		
矮人銀制敵鏈甲	26293		
海燕革制敵手套	26294		
矮人棉制敵束膝褲	26295		
矮人銀制敵短靴	26296		
矮人銀強襲頭盔	26298		
矮人銀強襲鏈甲	26299		
海燕革強襲手套	26300		
矮人棉強襲束膝褲	26301		
海燕革強襲短靴	26302		
矮人棉精準包頭巾	26304		
海燕革精準長袍	26305		
海燕革精準手套	26306		
矮人棉精準束膝褲	26307		
矮人銀精準短靴	26308		
矮人棉游擊包頭巾	26310		
海燕革游擊外套	26311		
海燕革游擊手套	26312		
矮人棉游擊束膝褲	26313		
矮人銀游擊短靴	26314		
矮人棉治癒闊邊帽	26316		
海燕革治癒長袍	26317		
海燕革治癒手套	26318		
矮人棉治癒束膝褲	26319		
海燕革治癒短靴	26320		
矮人棉詠咒闊邊帽	26322		
海燕革詠咒長袍	26323		
海燕革詠咒手套	26324		
矮人棉詠咒束膝褲	26325		
海燕革詠咒短靴	26326		
透鋰長石禦敵耳墜	26328		
透鋰長石強攻耳墜	26329		
透鋰長石精準耳墜	26330		
透鋰長石治癒耳墜	26331		
